date,location,infectives,mlrt,low,high
2021-03-14,NC,635.7,1.35,1.02,1.65
2021-03-15,NC,654.2,1.27,0.93,1.56
2021-03-16,NC,663.8,1.19,0.86,1.48
2021-03-17,NC,664.3,1.1,0.77,1.39
2021-03-18,NC,657.0,1.01,0.69,1.31
2021-03-19,NC,642.8,0.93,0.58,1.21
2021-03-20,NC,623.8,0.86,0.53,1.16
2021-03-21,NC,602.9,0.81,0.46,1.1
2021-03-22,NC,582.0,0.78,0.42,1.07
2021-03-23,NC,563.1,0.77,0.44,1.09
2021-03-24,NC,548.1,0.79,0.43,1.09
2021-03-25,NC,537.8,0.82,0.45,1.12
2021-03-26,NC,530.6,0.85,0.49,1.16
2021-03-27,NC,524.4,0.88,0.52,1.19
2021-03-28,NC,517.1,0.89,0.54,1.21
2021-03-29,NC,508.5,0.88,0.51,1.19
2021-03-30,NC,498.8,0.87,0.51,1.19
2021-03-31,NC,487.5,0.85,0.47,1.16
2021-04-01,NC,475.3,0.84,0.47,1.16
2021-04-02,NC,464.7,0.83,0.45,1.15
2021-04-03,NC,458.8,0.86,0.49,1.19
2021-04-04,NC,461.0,0.93,0.56,1.26
2021-04-05,NC,472.7,1.03,0.65,1.35
2021-04-06,NC,495.1,1.15,0.79,1.48
2021-04-07,NC,528.0,1.29,0.92,1.6
2021-04-08,NC,570.4,1.4,1.06,1.72
2021-04-09,NC,620.8,1.49,1.13,1.78
2021-04-10,NC,677.2,1.55,1.2,1.83
2021-04-11,NC,736.4,1.56,1.23,1.84
2021-04-12,NC,797.1,1.56,1.24,1.83
2021-04-13,NC,858.3,1.54,1.21,1.79
2021-04-14,NC,919.2,1.5,1.21,1.77
2021-04-15,NC,979.1,1.47,1.17,1.72
2021-04-16,NC,1036.6,1.43,1.13,1.67
2021-04-17,NC,1090.0,1.38,1.09,1.62
2021-04-18,NC,1137.2,1.33,1.05,1.57
2021-04-19,NC,1175.6,1.27,1.01,1.52
2021-04-20,NC,1202.0,1.2,0.93,1.44
2021-04-21,NC,1214.9,1.13,0.84,1.35
2021-04-22,NC,1215.0,1.05,0.77,1.28
2021-04-23,NC,1205.3,0.99,0.71,1.22
2021-04-24,NC,1190.9,0.94,0.67,1.18
2021-04-25,NC,1177.9,0.93,0.66,1.17
2021-04-26,NC,1172.1,0.95,0.69,1.2
2021-04-27,NC,1179.6,1.0,0.74,1.25
2021-04-28,NC,1204.3,1.08,0.81,1.32
2021-04-29,NC,1248.2,1.18,0.9,1.41
2021-04-30,NC,1311.0,1.27,1.0,1.5
2021-05-01,NC,1388.7,1.35,1.08,1.57
2021-05-02,NC,1475.9,1.39,1.13,1.61
2021-05-03,NC,1567.8,1.41,1.15,1.62
2021-05-04,NC,1660.2,1.4,1.15,1.61
2021-05-05,NC,1751.4,1.38,1.13,1.58
2021-05-06,NC,1840.4,1.36,1.12,1.56
2021-05-07,NC,1929.7,1.34,1.11,1.54
2021-05-08,NC,2022.4,1.33,1.11,1.53
2021-05-09,NC,2121.5,1.33,1.1,1.52
2021-05-10,NC,2227.5,1.34,1.11,1.52
2021-05-11,NC,2339.6,1.34,1.12,1.52
2021-05-12,NC,2453.2,1.33,1.13,1.52
2021-05-13,NC,2562.5,1.31,1.09,1.48
2021-05-14,NC,2661.1,1.28,1.07,1.45
2021-05-15,NC,2744.4,1.23,1.02,1.4
2021-05-16,NC,2809.7,1.18,0.99,1.36
2021-05-17,NC,2858.1,1.14,0.93,1.3
2021-05-18,NC,2890.5,1.09,0.89,1.26
2021-05-19,NC,2908.5,1.06,0.85,1.22
2021-05-20,NC,2916.0,1.03,0.82,1.19
2021-05-21,NC,2912.9,1.0,0.79,1.16
2021-05-22,NC,2901.1,0.98,0.77,1.14
2021-05-23,NC,2883.2,0.96,0.76,1.13
2021-05-24,NC,2860.2,0.95,0.75,1.12
2021-05-25,NC,2834.4,0.94,0.74,1.11
2021-05-26,NC,2808.3,0.94,0.74,1.11
2021-05-27,NC,2778.3,0.93,0.71,1.09
2021-05-28,NC,2743.7,0.92,0.7,1.08
2021-05-29,NC,2701.9,0.9,0.69,1.07
2021-05-30,NC,2649.9,0.87,0.67,1.05
2021-05-31,NC,2584.7,0.84,0.62,1.01
2021-06-01,NC,2504.6,0.8,0.58,0.97
2021-06-02,NC,2411.4,0.75,0.52,0.92
2021-06-03,NC,2314.6,0.72,0.51,0.91
2021-06-04,NC,2223.9,0.72,0.49,0.9
2021-06-05,NC,2144.3,0.74,0.52,0.93
2021-06-06,NC,2078.9,0.77,0.53,0.95
2021-06-07,NC,2030.9,0.81,0.59,1.01
2021-06-08,NC,2001.4,0.87,0.62,1.05
2021-06-09,NC,1989.8,0.93,0.68,1.11
2021-06-10,NC,1991.1,0.98,0.74,1.17
2021-06-11,NC,1996.6,1.0,0.76,1.19
2021-06-12,NC,2002.9,1.01,0.8,1.22
2021-06-13,NC,2008.4,1.02,0.8,1.22
2021-06-14,NC,2012.4,1.01,0.79,1.21
2021-06-15,NC,2013.7,1.01,0.79,1.21
2021-06-16,NC,2010.2,0.99,0.77,1.19
2021-06-17,NC,2000.8,0.97,0.76,1.18
2021-06-18,NC,1987.8,0.96,0.72,1.15
2021-06-19,NC,1973.7,0.95,0.71,1.14
2021-06-20,NC,1959.9,0.95,0.71,1.14
2021-06-21,NC,1945.5,0.95,0.71,1.14
2021-06-22,NC,1929.8,0.94,0.71,1.14
2021-06-23,NC,1913.9,0.94,0.71,1.14
2021-06-24,NC,1899.1,0.94,0.71,1.14
2021-06-25,NC,1885.3,0.95,0.72,1.15
2021-06-26,NC,1870.9,0.94,0.7,1.14
2020-03-13,NW,1.6,1.08,0.08,4.03
2020-03-14,NW,1.6,1.02,0.04,3.49
2020-03-15,NW,1.6,0.98,0.01,3.13
2020-03-16,NW,1.7,0.95,0.01,2.88
2020-03-17,NW,1.7,0.92,0.02,2.69
2020-03-18,NW,1.8,0.89,0.0,2.51
2020-03-19,NW,1.9,0.85,0.0,2.36
2020-03-20,NW,2.0,0.88,0.0,2.36
2020-03-21,NW,2.2,0.91,0.01,2.35
2020-03-22,NW,2.3,0.92,0.05,2.35
2020-03-23,NW,2.5,0.91,0.04,2.29
2020-03-24,NW,2.7,0.89,0.0,2.19
2020-03-25,NW,3.0,0.86,0.05,2.15
2020-03-26,NW,3.2,0.89,0.03,2.13
2020-03-27,NW,3.5,0.89,0.06,2.13
2020-03-28,NW,3.7,0.88,0.03,2.06
2020-03-29,NW,4.0,0.85,0.02,1.99
2020-03-30,NW,4.3,0.87,0.03,2.0
2020-03-31,NW,4.6,0.87,0.02,1.97
2020-04-01,NW,4.9,0.86,0.02,1.93
2020-04-02,NW,5.3,0.88,0.05,1.96
2020-04-03,NW,5.8,0.88,0.04,1.93
2020-04-04,NW,6.3,0.91,0.1,1.99
2020-04-05,NW,6.8,0.91,0.07,1.94
2020-04-06,NW,7.3,0.94,0.08,1.95
2020-04-07,NW,7.7,0.93,0.06,1.91
2020-04-08,NW,7.9,0.9,0.1,1.9
2020-04-09,NW,8.0,0.87,0.05,1.81
2020-04-10,NW,7.7,0.83,0.07,1.78
2020-04-11,NW,7.3,0.81,0.03,1.72
2020-04-12,NW,6.7,0.77,0.03,1.67
2020-04-13,NW,6.0,0.71,0.02,1.6
2020-04-14,NW,5.2,0.69,0.03,1.59
2020-04-15,NW,4.4,0.67,0.0,1.54
2020-04-16,NW,3.7,0.63,0.0,1.51
2020-04-17,NW,3.3,0.63,0.0,1.51
2020-04-18,NW,3.0,0.65,0.0,1.54
2020-04-19,NW,3.0,0.68,0.01,1.58
2020-04-20,NW,3.3,0.7,0.0,1.61
2020-04-21,NW,3.7,0.72,0.03,1.65
2020-04-22,NW,4.2,0.76,0.02,1.69
2020-04-23,NW,4.8,0.77,0.03,1.71
2020-04-24,NW,5.4,0.8,0.05,1.76
2020-04-25,NW,5.9,0.8,0.04,1.75
2020-04-26,NW,6.3,0.83,0.04,1.77
2020-04-27,NW,6.6,0.83,0.07,1.79
2020-04-28,NW,6.8,0.82,0.08,1.78
2020-04-29,NW,7.0,0.85,0.07,1.79
2020-04-30,NW,7.3,0.87,0.07,1.8
2020-05-01,NW,7.6,0.87,0.06,1.79
2020-05-02,NW,8.0,0.91,0.09,1.84
2020-05-03,NW,8.7,0.92,0.1,1.85
2020-05-04,NW,9.5,0.95,0.09,1.86
2020-05-05,NW,10.7,0.98,0.11,1.89
2020-05-06,NW,12.1,1.06,0.16,1.97
2020-05-07,NW,13.7,1.1,0.23,2.04
2020-05-08,NW,15.2,1.16,0.25,2.07
2020-05-09,NW,16.8,1.19,0.25,2.06
2020-05-10,NW,18.2,1.23,0.32,2.11
2020-05-11,NW,19.4,1.23,0.31,2.08
2020-05-12,NW,20.3,1.23,0.32,2.06
2020-05-13,NW,20.9,1.19,0.31,2.01
2020-05-14,NW,21.4,1.17,0.31,1.98
2020-05-15,NW,22.0,1.13,0.29,1.93
2020-05-16,NW,22.9,1.11,0.28,1.9
2020-05-17,NW,24.5,1.14,0.28,1.9
2020-05-18,NW,26.9,1.18,0.33,1.94
2020-05-19,NW,30.6,1.26,0.43,2.03
2020-05-20,NW,35.7,1.37,0.54,2.12
2020-05-21,NW,42.1,1.51,0.7,2.24
2020-05-22,NW,49.9,1.62,0.82,2.31
2020-05-23,NW,59.3,1.74,0.99,2.41
2020-05-24,NW,70.7,1.83,1.12,2.47
2020-05-25,NW,84.7,1.93,1.24,2.52
2020-05-26,NW,101.8,2.01,1.35,2.56
2020-05-27,NW,122.4,2.08,1.5,2.63
2020-05-28,NW,147.0,2.14,1.56,2.63
2020-05-29,NW,175.2,2.17,1.64,2.64
2020-05-30,NW,205.7,2.14,1.62,2.57
2020-05-31,NW,237.6,2.09,1.6,2.5
2020-06-01,NW,269.6,2.01,1.56,2.41
2020-06-02,NW,300.8,1.91,1.46,2.28
2020-06-03,NW,330.7,1.81,1.38,2.17
2020-06-04,NW,359.8,1.71,1.29,2.06
2020-06-05,NW,389.5,1.64,1.24,1.99
2020-06-06,NW,422.4,1.61,1.21,1.94
2020-06-07,NW,459.6,1.6,1.22,1.93
2020-06-08,NW,502.0,1.61,1.24,1.93
2020-06-09,NW,550.1,1.62,1.26,1.93
2020-06-10,NW,604.3,1.64,1.29,1.94
2020-06-11,NW,664.1,1.65,1.31,1.94
2020-06-12,NW,728.8,1.64,1.32,1.93
2020-06-13,NW,796.1,1.63,1.32,1.91
2020-06-14,NW,865.4,1.6,1.28,1.86
2020-06-15,NW,936.0,1.57,1.27,1.83
2020-06-16,NW,1007.8,1.54,1.23,1.78
2020-06-17,NW,1080.2,1.51,1.22,1.75
2020-06-18,NW,1152.9,1.47,1.19,1.71
2020-06-19,NW,1225.6,1.44,1.16,1.67
2020-06-20,NW,1298.8,1.42,1.14,1.64
2020-06-21,NW,1372.8,1.4,1.13,1.62
2020-06-22,NW,1447.6,1.38,1.12,1.6
2020-06-23,NW,1524.4,1.37,1.11,1.58
2020-06-24,NW,1605.3,1.36,1.12,1.58
2020-06-25,NW,1692.7,1.37,1.13,1.58
2020-06-26,NW,1788.1,1.38,1.15,1.59
2020-06-27,NW,1894.0,1.39,1.14,1.58
2020-06-28,NW,2013.2,1.41,1.17,1.6
2020-06-29,NW,2148.1,1.44,1.2,1.62
2020-06-30,NW,2298.6,1.46,1.26,1.66
2020-07-01,NW,2463.2,1.48,1.27,1.66
2020-07-02,NW,2641.1,1.48,1.28,1.66
2020-07-03,NW,2831.6,1.49,1.29,1.66
2020-07-04,NW,3029.6,1.48,1.29,1.65
2020-07-05,NW,3227.4,1.45,1.27,1.62
2020-07-06,NW,3414.5,1.41,1.21,1.56
2020-07-07,NW,3582.0,1.35,1.16,1.5
2020-07-08,NW,3724.1,1.29,1.12,1.45
2020-07-09,NW,3836.2,1.23,1.04,1.37
2020-07-10,NW,3914.5,1.16,0.97,1.3
2020-07-11,NW,3961.1,1.1,0.91,1.24
2020-07-12,NW,3978.9,1.05,0.86,1.19
2020-07-13,NW,3975.1,1.0,0.82,1.15
2020-07-14,NW,3956.1,0.98,0.79,1.12
2020-07-15,NW,3925.5,0.95,0.76,1.09
2020-07-16,NW,3884.3,0.93,0.75,1.08
2020-07-17,NW,3833.8,0.91,0.73,1.06
2020-07-18,NW,3769.6,0.89,0.71,1.04
2020-07-19,NW,3690.8,0.86,0.66,1.0
2020-07-20,NW,3596.7,0.83,0.64,0.98
2020-07-21,NW,3491.6,0.8,0.62,0.96
2020-07-22,NW,3379.4,0.78,0.58,0.93
2020-07-23,NW,3263.1,0.76,0.57,0.92
2020-07-24,NW,3143.4,0.74,0.54,0.9
2020-07-25,NW,3025.0,0.73,0.54,0.9
2020-07-26,NW,2911.1,0.73,0.52,0.89
2020-07-27,NW,2804.3,0.74,0.54,0.91
2020-07-28,NW,2701.3,0.74,0.53,0.91
2020-07-29,NW,2597.8,0.73,0.53,0.91
2020-07-30,NW,2492.8,0.71,0.5,0.89
2020-07-31,NW,2386.0,0.7,0.47,0.87
2020-08-01,NW,2277.4,0.68,0.47,0.87
2020-08-02,NW,2168.2,0.66,0.44,0.85
2020-08-03,NW,2060.0,0.65,0.41,0.83
2020-08-04,NW,1955.3,0.64,0.4,0.83
2020-08-05,NW,1856.0,0.64,0.39,0.83
2020-08-06,NW,1763.5,0.64,0.41,0.85
2020-08-07,NW,1680.4,0.65,0.41,0.86
2020-08-08,NW,1608.6,0.68,0.42,0.88
2020-08-09,NW,1549.1,0.71,0.45,0.92
2020-08-10,NW,1498.8,0.74,0.49,0.96
2020-08-11,NW,1454.6,0.77,0.5,0.98
2020-08-12,NW,1415.3,0.79,0.53,1.01
2020-08-13,NW,1378.6,0.8,0.53,1.02
2020-08-14,NW,1341.2,0.81,0.54,1.03
2020-08-15,NW,1299.9,0.79,0.51,1.01
2020-08-16,NW,1252.7,0.76,0.49,0.99
2020-08-17,NW,1202.1,0.73,0.45,0.96
2020-08-18,NW,1152.1,0.71,0.42,0.94
2020-08-19,NW,1104.3,0.71,0.43,0.95
2020-08-20,NW,1060.7,0.71,0.42,0.95
2020-08-21,NW,1023.3,0.73,0.43,0.97
2020-08-22,NW,994.5,0.77,0.48,1.02
2020-08-23,NW,975.0,0.81,0.51,1.06
2020-08-24,NW,963.8,0.87,0.57,1.12
2020-08-25,NW,958.6,0.92,0.62,1.17
2020-08-26,NW,958.4,0.96,0.67,1.22
2020-08-27,NW,962.1,0.99,0.7,1.25
2020-08-28,NW,968.6,1.02,0.72,1.27
2020-08-29,NW,976.4,1.04,0.74,1.29
2020-08-30,NW,983.6,1.04,0.74,1.29
2020-08-31,NW,988.2,1.04,0.73,1.28
2020-09-01,NW,989.9,1.02,0.71,1.26
2020-09-02,NW,989.1,1.01,0.7,1.25
2020-09-03,NW,986.7,0.99,0.68,1.23
2020-09-04,NW,983.4,0.98,0.68,1.23
2020-09-05,NW,978.9,0.97,0.67,1.22
2020-09-06,NW,974.3,0.97,0.66,1.21
2020-09-07,NW,970.3,0.97,0.67,1.22
2020-09-08,NW,966.4,0.97,0.67,1.22
2020-09-09,NW,962.0,0.97,0.67,1.22
2020-09-10,NW,957.7,0.97,0.67,1.22
2020-09-11,NW,953.5,0.97,0.67,1.22
2020-09-12,NW,950.5,0.97,0.68,1.23
2020-09-13,NW,948.4,0.98,0.69,1.24
2020-09-14,NW,947.4,0.98,0.7,1.25
2020-09-15,NW,947.7,0.99,0.7,1.25
2020-09-16,NW,948.5,1.0,0.71,1.26
2020-09-17,NW,948.0,1.0,0.71,1.26
2020-09-18,NW,945.0,0.98,0.7,1.25
2020-09-19,NW,937.6,0.96,0.65,1.21
2020-09-20,NW,926.4,0.93,0.62,1.18
2020-09-21,NW,912.2,0.91,0.61,1.17
2020-09-22,NW,896.0,0.89,0.6,1.16
2020-09-23,NW,880.4,0.88,0.57,1.14
2020-09-24,NW,867.1,0.89,0.58,1.15
2020-09-25,NW,858.0,0.91,0.6,1.17
2020-09-26,NW,855.7,0.94,0.64,1.21
2020-09-27,NW,860.1,0.99,0.69,1.26
2020-09-28,NW,869.6,1.03,0.73,1.3
2020-09-29,NW,881.8,1.06,0.75,1.32
2020-09-30,NW,893.7,1.08,0.76,1.33
2020-10-01,NW,904.5,1.08,0.78,1.34
2020-10-02,NW,913.1,1.07,0.77,1.33
2020-10-03,NW,917.7,1.05,0.74,1.3
2020-10-04,NW,918.3,1.02,0.72,1.28
2020-10-05,NW,916.8,1.0,0.7,1.26
2020-10-06,NW,915.7,0.99,0.69,1.25
2020-10-07,NW,916.6,1.0,0.69,1.25
2020-10-08,NW,919.7,1.01,0.7,1.26
2020-10-09,NW,925.5,1.02,0.72,1.28
2020-10-10,NW,934.3,1.05,0.74,1.3
2020-10-11,NW,945.7,1.06,0.75,1.31
2020-10-12,NW,957.5,1.07,0.78,1.33
2020-10-13,NW,968.3,1.08,0.78,1.33
2020-10-14,NW,977.8,1.07,0.77,1.32
2020-10-15,NW,984.8,1.05,0.75,1.3
2020-10-16,NW,987.7,1.03,0.73,1.28
2020-10-17,NW,984.3,1.0,0.69,1.24
2020-10-18,NW,973.2,0.96,0.65,1.2
2020-10-19,NW,954.3,0.9,0.61,1.16
2020-10-20,NW,928.1,0.85,0.54,1.1
2020-10-21,NW,895.4,0.8,0.5,1.06
2020-10-22,NW,858.3,0.75,0.44,1.01
2020-10-23,NW,820.1,0.71,0.39,0.97
2020-10-24,NW,784.1,0.7,0.37,0.96
2020-10-25,NW,752.9,0.7,0.37,0.97
2020-10-26,NW,727.1,0.73,0.41,1.01
2020-10-27,NW,705.3,0.75,0.42,1.03
2020-10-28,NW,685.3,0.77,0.43,1.05
2020-10-29,NW,664.0,0.77,0.44,1.06
2020-10-30,NW,638.8,0.75,0.4,1.03
2020-10-31,NW,608.7,0.7,0.35,0.99
2020-11-01,NW,574.8,0.65,0.29,0.94
2020-11-02,NW,539.2,0.61,0.24,0.9
2020-11-03,NW,504.8,0.57,0.21,0.88
2020-11-04,NW,474.4,0.57,0.2,0.88
2020-11-05,NW,451.1,0.6,0.25,0.94
2020-11-06,NW,435.7,0.66,0.27,0.98
2020-11-07,NW,427.4,0.74,0.34,1.06
2020-11-08,NW,423.5,0.81,0.43,1.15
2020-11-09,NW,421.1,0.87,0.49,1.21
2020-11-10,NW,418.0,0.9,0.52,1.24
2020-11-11,NW,412.0,0.89,0.52,1.24
2020-11-12,NW,401.7,0.86,0.46,1.19
2020-11-13,NW,387.4,0.81,0.43,1.16
2020-11-14,NW,369.5,0.75,0.36,1.1
2020-11-15,NW,349.7,0.7,0.3,1.05
2020-11-16,NW,329.6,0.65,0.25,1.01
2020-11-17,NW,310.3,0.62,0.21,0.98
2020-11-18,NW,292.9,0.61,0.19,0.97
2020-11-19,NW,278.0,0.61,0.19,0.98
2020-11-20,NW,265.5,0.63,0.18,0.99
2020-11-21,NW,255.5,0.66,0.22,1.04
2020-11-22,NW,247.6,0.69,0.25,1.08
2020-11-23,NW,241.6,0.73,0.29,1.13
2020-11-24,NW,237.3,0.77,0.32,1.17
2020-11-25,NW,234.9,0.81,0.35,1.21
2020-11-26,NW,234.6,0.86,0.41,1.27
2020-11-27,NW,236.6,0.92,0.47,1.33
2020-11-28,NW,241.4,0.99,0.53,1.39
2020-11-29,NW,249.5,1.06,0.63,1.48
2020-11-30,NW,260.9,1.14,0.68,1.53
2020-12-01,NW,276.5,1.23,0.8,1.63
2020-12-02,NW,296.9,1.32,0.87,1.69
2020-12-03,NW,323.3,1.42,0.99,1.79
2020-12-04,NW,356.9,1.52,1.09,1.87
2020-12-05,NW,397.8,1.61,1.21,1.96
2020-12-06,NW,445.5,1.69,1.32,2.04
2020-12-07,NW,499.4,1.73,1.35,2.05
2020-12-08,NW,558.1,1.75,1.39,2.06
2020-12-09,NW,620.2,1.75,1.39,2.04
2020-12-10,NW,684.3,1.71,1.4,2.02
2020-12-11,NW,749.5,1.67,1.36,1.96
2020-12-12,NW,815.8,1.63,1.3,1.89
2020-12-13,NW,885.1,1.6,1.29,1.86
2020-12-14,NW,960.9,1.58,1.27,1.83
2020-12-15,NW,1046.3,1.59,1.29,1.83
2020-12-16,NW,1142.9,1.6,1.33,1.85
2020-12-17,NW,1250.7,1.62,1.33,1.84
2020-12-18,NW,1367.0,1.62,1.35,1.84
2020-12-19,NW,1487.9,1.6,1.33,1.81
2020-12-20,NW,1607.7,1.56,1.31,1.77
2020-12-21,NW,1722.0,1.51,1.26,1.71
2020-12-22,NW,1830.3,1.45,1.21,1.65
2020-12-23,NW,1937.4,1.42,1.18,1.61
2020-12-24,NW,2048.3,1.4,1.17,1.59
2020-12-25,NW,2169.4,1.4,1.18,1.59
2020-12-26,NW,2307.2,1.42,1.21,1.61
2020-12-27,NW,2466.0,1.45,1.25,1.64
2020-12-28,NW,2648.2,1.48,1.28,1.66
2020-12-29,NW,2854.2,1.51,1.31,1.68
2020-12-30,NW,3081.1,1.53,1.33,1.69
2020-12-31,NW,3325.9,1.53,1.34,1.69
2021-01-01,NW,3584.3,1.53,1.34,1.68
2021-01-02,NW,3849.7,1.5,1.32,1.65
2021-01-03,NW,4113.8,1.47,1.3,1.62
2021-01-04,NW,4366.1,1.43,1.27,1.58
2021-01-05,NW,4594.5,1.37,1.19,1.5
2021-01-06,NW,4783.6,1.3,1.14,1.44
2021-01-07,NW,4922.0,1.22,1.05,1.35
2021-01-08,NW,5000.9,1.13,0.96,1.26
2021-01-09,NW,5018.3,1.04,0.87,1.17
2021-01-10,NW,4976.5,0.96,0.79,1.09
2021-01-11,NW,4882.0,0.88,0.72,1.02
2021-01-12,NW,4740.9,0.81,0.65,0.95
2021-01-13,NW,4566.1,0.75,0.58,0.89
2021-01-14,NW,4371.0,0.71,0.54,0.85
2021-01-15,NW,4171.1,0.68,0.5,0.82
2021-01-16,NW,3978.2,0.67,0.48,0.81
2021-01-17,NW,3800.8,0.68,0.5,0.83
2021-01-18,NW,3641.7,0.69,0.5,0.84
2021-01-19,NW,3503.7,0.72,0.54,0.88
2021-01-20,NW,3382.1,0.74,0.55,0.9
2021-01-21,NW,3269.5,0.76,0.57,0.92
2021-01-22,NW,3154.3,0.75,0.55,0.91
2021-01-23,NW,3028.0,0.72,0.53,0.89
2021-01-24,NW,2888.2,0.68,0.48,0.85
2021-01-25,NW,2736.8,0.64,0.42,0.8
2021-01-26,NW,2575.5,0.59,0.37,0.76
2021-01-27,NW,2409.1,0.55,0.35,0.74
2021-01-28,NW,2239.6,0.51,0.28,0.69
2021-01-29,NW,2072.0,0.47,0.24,0.66
2021-01-30,NW,1911.9,0.45,0.21,0.64
2021-01-31,NW,1761.2,0.43,0.2,0.64
2021-02-01,NW,1623.0,0.43,0.17,0.63
2021-02-02,NW,1499.3,0.44,0.18,0.65
2021-02-03,NW,1390.3,0.46,0.2,0.68
2021-02-04,NW,1299.1,0.5,0.24,0.73
2021-02-05,NW,1225.2,0.55,0.26,0.77
2021-02-06,NW,1165.8,0.6,0.34,0.85
2021-02-07,NW,1117.9,0.66,0.38,0.9
2021-02-08,NW,1078.5,0.71,0.42,0.95
2021-02-09,NW,1044.6,0.74,0.47,1.0
2021-02-10,NW,1014.9,0.77,0.48,1.02
2021-02-11,NW,987.6,0.79,0.48,1.03
2021-02-12,NW,962.4,0.8,0.5,1.05
2021-02-13,NW,938.8,0.81,0.53,1.08
2021-02-14,NW,916.0,0.82,0.51,1.07
2021-02-15,NW,891.3,0.81,0.52,1.08
2021-02-16,NW,864.2,0.8,0.49,1.06
2021-02-17,NW,835.0,0.78,0.45,1.03
2021-02-18,NW,804.3,0.76,0.45,1.03
2021-02-19,NW,773.1,0.74,0.42,1.01
2021-02-20,NW,743.0,0.73,0.4,1.0
2021-02-21,NW,715.1,0.73,0.39,1.0
2021-02-22,NW,691.3,0.74,0.42,1.03
2021-02-23,NW,672.0,0.77,0.43,1.05
2021-02-24,NW,656.7,0.8,0.48,1.1
2021-02-25,NW,644.6,0.83,0.48,1.11
2021-02-26,NW,634.5,0.85,0.52,1.15
2021-02-27,NW,625.3,0.87,0.55,1.18
2021-02-28,NW,616.8,0.88,0.53,1.17
2021-03-01,NW,608.9,0.89,0.55,1.19
2021-03-02,NW,602.3,0.9,0.57,1.21
2021-03-03,NW,597.7,0.92,0.59,1.23
2021-03-04,NW,596.2,0.95,0.59,1.24
2021-03-05,NW,598.2,0.98,0.62,1.27
2021-03-06,NW,603.2,1.02,0.69,1.33
2021-03-07,NW,610.1,1.04,0.71,1.35
2021-03-08,NW,617.8,1.06,0.71,1.35
2021-03-09,NW,625.5,1.07,0.72,1.36
2021-03-10,NW,633.1,1.08,0.75,1.38
2021-03-11,NW,640.4,1.08,0.74,1.37
2021-03-12,NW,648.0,1.07,0.73,1.36
2021-03-13,NW,656.3,1.08,0.73,1.36
2021-03-14,NW,664.9,1.08,0.76,1.38
2021-03-15,NW,673.4,1.08,0.75,1.37
2021-03-16,NW,680.8,1.07,0.74,1.36
2021-03-17,NW,686.4,1.06,0.72,1.34
2021-03-18,NW,689.6,1.05,0.7,1.32
2021-03-19,NW,689.9,1.02,0.68,1.3
2021-03-20,NW,687.8,1.0,0.65,1.27
2021-03-21,NW,684.8,0.98,0.64,1.26
2021-03-22,NW,682.4,0.98,0.63,1.25
2021-03-23,NW,681.9,0.98,0.64,1.26
2021-03-24,NW,683.4,0.99,0.65,1.27
2021-03-25,NW,686.1,1.01,0.67,1.29
2021-03-26,NW,688.7,1.01,0.67,1.29
2021-03-27,NW,688.5,1.0,0.66,1.28
2021-03-28,NW,683.2,0.97,0.63,1.25
2021-03-29,NW,672.0,0.93,0.59,1.21
2021-03-30,NW,655.7,0.88,0.55,1.17
2021-03-31,NW,636.5,0.83,0.49,1.12
2021-04-01,NW,617.9,0.81,0.49,1.12
2021-04-02,NW,603.9,0.82,0.47,1.11
2021-04-03,NW,599.3,0.88,0.55,1.19
2021-04-04,NW,607.6,0.97,0.64,1.28
2021-04-05,NW,629.6,1.1,0.75,1.39
2021-04-06,NW,664.2,1.23,0.89,1.52
2021-04-07,NW,708.3,1.34,1.0,1.62
2021-04-08,NW,759.0,1.41,1.09,1.69
2021-04-09,NW,812.4,1.44,1.12,1.71
2021-04-10,NW,863.7,1.43,1.11,1.69
2021-04-11,NW,908.6,1.39,1.1,1.66
2021-04-12,NW,945.3,1.33,1.01,1.57
2021-04-13,NW,973.8,1.26,0.96,1.51
2021-04-14,NW,994.1,1.2,0.92,1.46
2021-04-15,NW,1006.6,1.13,0.84,1.38
2021-04-16,NW,1012.6,1.08,0.79,1.33
2021-04-17,NW,1014.5,1.04,0.75,1.29
2021-04-18,NW,1014.7,1.02,0.72,1.26
2021-04-19,NW,1013.6,1.0,0.71,1.25
2021-04-20,NW,1011.4,0.99,0.7,1.24
2021-04-21,NW,1007.7,0.98,0.69,1.23
2021-04-22,NW,1002.6,0.97,0.68,1.22
2021-04-23,NW,996.3,0.96,0.68,1.22
2021-04-24,NW,989.7,0.95,0.65,1.2
2021-04-25,NW,985.1,0.96,0.65,1.2
2021-04-26,NW,984.8,0.98,0.67,1.22
2021-04-27,NW,990.6,1.01,0.7,1.25
2021-04-28,NW,1005.3,1.06,0.78,1.32
2021-04-29,NW,1030.4,1.12,0.83,1.37
2021-04-30,NW,1066.7,1.19,0.91,1.44
2021-05-01,NW,1113.2,1.25,0.95,1.48
2021-05-02,NW,1167.0,1.3,1.01,1.53
2021-05-03,NW,1226.2,1.32,1.04,1.55
2021-05-04,NW,1289.7,1.34,1.07,1.57
2021-05-05,NW,1355.9,1.34,1.08,1.57
2021-05-06,NW,1423.9,1.34,1.08,1.56
2021-05-07,NW,1493.3,1.33,1.09,1.56
2021-05-08,NW,1563.2,1.32,1.06,1.53
2021-05-09,NW,1633.2,1.31,1.06,1.52
2021-05-10,NW,1702.3,1.3,1.05,1.5
